Country Sex Age Education Year Month "Value in thousands"
USA M AGE_AGGREGATE_Y55-64 Total 2019 M11 349.504
USA M AGE_AGGREGATE_Y55-64 LTB 2019 M11 0
USA M AGE_AGGREGATE_Y55-64 BAS 2019 M11 13.567
USA M AGE_AGGREGATE_Y55-64 INT 2019 M11 186.162
USA M AGE_AGGREGATE_Y55-64 ADV 2019 M11 142.605
USA M AGE_AGGREGATE_YGE65 Total 2019 M11 191.459
USA M AGE_AGGREGATE_YGE65 BAS 2019 M11 0
USA M AGE_AGGREGATE_YGE65 INT 2019 M11 82.81
USA M AGE_AGGREGATE_YGE65 ADV 2019 M11 98.696
USA F AGE_AGGREGATE_TOTAL Total 2019 M11 2550.402
USA F AGE_AGGREGATE_TOTAL LTB 2019 M11 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M11 107.598
USA F AGE_AGGREGATE_TOTAL INT 2019 M11 1591.727
USA F AGE_AGGREGATE_TOTAL ADV 2019 M11 837.958
USA F AGE_AGGREGATE_Y15-24 Total 2019 M11 659.332
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M11 20.712
USA F AGE_AGGREGATE_Y15-24 INT 2019 M11 555.069
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M11 83.55
USA F AGE_AGGREGATE_Y25-54 Total 2019 M11 1462.02
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M11 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M11 64.598
USA F AGE_AGGREGATE_Y25-54 INT 2019 M11 820.323
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M11 563.98
USA F AGE_AGGREGATE_Y55-64 Total 2019 M11 307.858
USA F AGE_AGGREGATE_Y55-64 LTB 2019 M11 0
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M11 16.769
USA F AGE_AGGREGATE_Y55-64 INT 2019 M11 171.293
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M11 119.796
USA F AGE_AGGREGATE_YGE65 Total 2019 M11 121.193
USA F AGE_AGGREGATE_YGE65 BAS 2019 M11 0
USA F AGE_AGGREGATE_YGE65 INT 2019 M11 45.042
USA F AGE_AGGREGATE_YGE65 ADV 2019 M11 70.631
USA T AGE_YTHADULT_YGE15 Total 2019 M11 5440.894
USA T AGE_YTHADULT_YGE15 LTB 2019 M11 20.289
USA T AGE_YTHADULT_YGE15 BAS 2019 M11 226.414
USA T AGE_YTHADULT_YGE15 INT 2019 M11 3549.537
USA T AGE_YTHADULT_YGE15 ADV 2019 M11 1644.653
USA T AGE_YTHADULT_Y15-64 Total 2019 M11 5128.242
USA T AGE_YTHADULT_Y15-64 BAS 2019 M11 210.941
USA T AGE_YTHADULT_Y15-64 INT 2019 M11 3421.686
USA T AGE_YTHADULT_Y15-64 ADV 2019 M11 1475.326
USA T AGE_YTHADULT_Y15-24 Total 2019 M11 1539.491
USA T AGE_YTHADULT_Y15-24 BAS 2019 M11 46.468
USA T AGE_YTHADULT_Y15-24 INT 2019 M11 1337.616
USA T AGE_YTHADULT_Y15-24 ADV 2019 M11 155.407
USA T AGE_YTHADULT_YGE25 Total 2019 M11 3901.403
USA T AGE_YTHADULT_YGE25 LTB 2019 M11 20.289
USA T AGE_YTHADULT_YGE25 BAS 2019 M11 179.947
USA T AGE_YTHADULT_YGE25 INT 2019 M11 2211.921
USA T AGE_YTHADULT_YGE25 ADV 2019 M11 1489.246
USA M AGE_YTHADULT_YGE15 Total 2019 M11 2890.492
USA M AGE_YTHADULT_YGE15 LTB 2019 M11 0
USA M AGE_YTHADULT_YGE15 BAS 2019 M11 118.816
USA M AGE_YTHADULT_YGE15 INT 2019 M11 1957.81
USA M AGE_YTHADULT_YGE15 ADV 2019 M11 806.695
USA M AGE_YTHADULT_Y15-64 Total 2019 M11 2699.033
USA M AGE_YTHADULT_Y15-64 BAS 2019 M11 108.863
USA M AGE_YTHADULT_Y15-64 INT 2019 M11 1875.001
USA M AGE_YTHADULT_Y15-64 ADV 2019 M11 707.999
USA M AGE_YTHADULT_Y15-24 Total 2019 M11 880.159
USA M AGE_YTHADULT_Y15-24 BAS 2019 M11 25.756
USA M AGE_YTHADULT_Y15-24 INT 2019 M11 782.547
USA M AGE_YTHADULT_Y15-24 ADV 2019 M11 71.856
USA M AGE_YTHADULT_YGE25 Total 2019 M11 2010.333
USA M AGE_YTHADULT_YGE25 LTB 2019 M11 0
USA M AGE_YTHADULT_YGE25 BAS 2019 M11 93.061
USA M AGE_YTHADULT_YGE25 INT 2019 M11 1175.263
USA M AGE_YTHADULT_YGE25 ADV 2019 M11 734.839
USA F AGE_YTHADULT_YGE15 Total 2019 M11 2550.402
USA F AGE_YTHADULT_YGE15 LTB 2019 M11 0
USA F AGE_YTHADULT_YGE15 BAS 2019 M11 107.598
USA F AGE_YTHADULT_YGE15 INT 2019 M11 1591.727
USA F AGE_YTHADULT_YGE15 ADV 2019 M11 837.958
USA F AGE_YTHADULT_Y15-64 Total 2019 M11 2429.209
USA F AGE_YTHADULT_Y15-64 BAS 2019 M11 102.078
USA F AGE_YTHADULT_Y15-64 INT 2019 M11 1546.685
USA F AGE_YTHADULT_Y15-64 ADV 2019 M11 767.327
USA F AGE_YTHADULT_Y15-24 Total 2019 M11 659.332
USA F AGE_YTHADULT_Y15-24 BAS 2019 M11 20.712
USA F AGE_YTHADULT_Y15-24 INT 2019 M11 555.069
USA F AGE_YTHADULT_Y15-24 ADV 2019 M11 83.55
USA F AGE_YTHADULT_YGE25 Total 2019 M11 1891.07
USA F AGE_YTHADULT_YGE25 LTB 2019 M11 0
USA F AGE_YTHADULT_YGE25 BAS 2019 M11 86.886
USA F AGE_YTHADULT_YGE25 INT 2019 M11 1036.658
USA F AGE_YTHADULT_YGE25 ADV 2019 M11 754.408
USA T AGE_AGGREGATE_TOTAL Total 2019 M12 5503.323
USA T AGE_AGGREGATE_TOTAL LTB 2019 M12 20.393
USA T AGE_AGGREGATE_TOTAL BAS 2019 M12 388.137
USA T AGE_AGGREGATE_TOTAL INT 2019 M12 3441.789
USA T AGE_AGGREGATE_TOTAL ADV 2019 M12 1653.005
USA T AGE_AGGREGATE_Y15-24 Total 2019 M12 1516.364
USA T AGE_AGGREGATE_Y15-24 LTB 2019 M12 0
USA T AGE_AGGREGATE_Y15-24 BAS 2019 M12 85.337
USA T AGE_AGGREGATE_Y15-24 INT 2019 M12 1240.648
USA T AGE_AGGREGATE_Y15-24 ADV 2019 M12 186.746
USA T AGE_AGGREGATE_Y25-54 Total 2019 M12 3108.658
USA T AGE_AGGREGATE_Y25-54 LTB 2019 M12 0
USA T AGE_AGGREGATE_Y25-54 BAS 2019 M12 211.987
USA T AGE_AGGREGATE_Y25-54 INT 2019 M12 1788.932
USA T AGE_AGGREGATE_Y25-54 ADV 2019 M12 1094.44
USA T AGE_AGGREGATE_Y55-64 Total 2019 M12 593.056
USA T AGE_AGGREGATE_Y55-64 LTB 2019 M12 0
USA T AGE_AGGREGATE_Y55-64 BAS 2019 M12 67.269
USA T AGE_AGGREGATE_Y55-64 INT 2019 M12 301.191
USA T AGE_AGGREGATE_Y55-64 ADV 2019 M12 221.135
USA T AGE_AGGREGATE_YGE65 Total 2019 M12 285.245
USA T AGE_AGGREGATE_YGE65 BAS 2019 M12 23.544
USA T AGE_AGGREGATE_YGE65 INT 2019 M12 111.018
USA T AGE_AGGREGATE_YGE65 ADV 2019 M12 150.684
USA M AGE_AGGREGATE_TOTAL Total 2019 M12 3032.69
USA M AGE_AGGREGATE_TOTAL LTB 2019 M12 0
USA M AGE_AGGREGATE_TOTAL BAS 2019 M12 223.07
USA M AGE_AGGREGATE_TOTAL INT 2019 M12 1996.886
USA M AGE_AGGREGATE_TOTAL ADV 2019 M12 803.531
USA M AGE_AGGREGATE_Y15-24 Total 2019 M12 873.478
USA M AGE_AGGREGATE_Y15-24 LTB 2019 M12 0
USA M AGE_AGGREGATE_Y15-24 BAS 2019 M12 44.47
USA M AGE_AGGREGATE_Y15-24 INT 2019 M12 749.451
USA M AGE_AGGREGATE_Y15-24 ADV 2019 M12 75.923
USA M AGE_AGGREGATE_Y25-54 Total 2019 M12 1687.68
USA M AGE_AGGREGATE_Y25-54 LTB 2019 M12 0
USA M AGE_AGGREGATE_Y25-54 BAS 2019 M12 133.973
USA M AGE_AGGREGATE_Y25-54 INT 2019 M12 1015.971
USA M AGE_AGGREGATE_Y25-54 ADV 2019 M12 532.167
USA M AGE_AGGREGATE_Y55-64 Total 2019 M12 314.562
USA M AGE_AGGREGATE_Y55-64 LTB 2019 M12 0
USA M AGE_AGGREGATE_Y55-64 BAS 2019 M12 34.718
USA M AGE_AGGREGATE_Y55-64 INT 2019 M12 168.059
USA M AGE_AGGREGATE_Y55-64 ADV 2019 M12 111.785
USA M AGE_AGGREGATE_YGE65 Total 2019 M12 156.97
USA M AGE_AGGREGATE_YGE65 BAS 2019 M12 0
USA M AGE_AGGREGATE_YGE65 INT 2019 M12 63.405
USA M AGE_AGGREGATE_YGE65 ADV 2019 M12 83.656
USA F AGE_AGGREGATE_TOTAL Total 2019 M12 2470.634
USA F AGE_AGGREGATE_TOTAL LTB 2019 M12 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M12 165.067
USA F AGE_AGGREGATE_TOTAL INT 2019 M12 1444.903
USA F AGE_AGGREGATE_TOTAL ADV 2019 M12 849.474
USA F AGE_AGGREGATE_Y15-24 Total 2019 M12 642.887
USA F AGE_AGGREGATE_Y15-24 LTB 2019 M12 0
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M12 40.867
USA F AGE_AGGREGATE_Y15-24 INT 2019 M12 491.197
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M12 110.823
USA F AGE_AGGREGATE_Y25-54 Total 2019 M12 1420.978
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M12 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M12 78.014
USA F AGE_AGGREGATE_Y25-54 INT 2019 M12 772.962
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M12 562.273
USA F AGE_AGGREGATE_Y55-64 Total 2019 M12 278.494
USA F AGE_AGGREGATE_Y55-64 LTB 2019 M12 0
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M12 32.551
USA F AGE_AGGREGATE_Y55-64 INT 2019 M12 133.132
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M12 109.35
USA F AGE_AGGREGATE_YGE65 Total 2019 M12 128.275
USA F AGE_AGGREGATE_YGE65 BAS 2019 M12 13.635
USA F AGE_AGGREGATE_YGE65 INT 2019 M12 47.612
USA F AGE_AGGREGATE_YGE65 ADV 2019 M12 67.028
USA T AGE_YTHADULT_YGE15 Total 2019 M12 5503.323
USA T AGE_YTHADULT_YGE15 LTB 2019 M12 20.393
USA T AGE_YTHADULT_YGE15 BAS 2019 M12 388.137
USA T AGE_YTHADULT_YGE15 INT 2019 M12 3441.789
USA T AGE_YTHADULT_YGE15 ADV 2019 M12 1653.005
USA T AGE_YTHADULT_Y15-64 Total 2019 M12 5218.078
USA T AGE_YTHADULT_Y15-64 LTB 2019 M12 20.393
USA T AGE_YTHADULT_Y15-64 BAS 2019 M12 364.593
USA T AGE_YTHADULT_Y15-64 INT 2019 M12 3330.772
USA T AGE_YTHADULT_Y15-64 ADV 2019 M12 1502.321
USA T AGE_YTHADULT_Y15-24 Total 2019 M12 1516.364
USA T AGE_YTHADULT_Y15-24 LTB 2019 M12 0
USA T AGE_YTHADULT_Y15-24 BAS 2019 M12 85.337
USA T AGE_YTHADULT_Y15-24 INT 2019 M12 1240.648
USA T AGE_YTHADULT_Y15-24 ADV 2019 M12 186.746
USA T AGE_YTHADULT_YGE25 Total 2019 M12 3986.959
USA T AGE_YTHADULT_YGE25 LTB 2019 M12 16.759
USA T AGE_YTHADULT_YGE25 BAS 2019 M12 302.8
USA T AGE_YTHADULT_YGE25 INT 2019 M12 2201.141
USA T AGE_YTHADULT_YGE25 ADV 2019 M12 1466.258
USA M AGE_YTHADULT_YGE15 Total 2019 M12 3032.69
USA M AGE_YTHADULT_YGE15 LTB 2019 M12 0
USA M AGE_YTHADULT_YGE15 BAS 2019 M12 223.07
USA M AGE_YTHADULT_YGE15 INT 2019 M12 1996.886
USA M AGE_YTHADULT_YGE15 ADV 2019 M12 803.531
USA M AGE_YTHADULT_Y15-64 Total 2019 M12 2875.72
USA M AGE_YTHADULT_Y15-64 LTB 2019 M12 9.203
USA M AGE_YTHADULT_Y15-64 BAS 2019 M12 213.161
USA M AGE_YTHADULT_Y15-64 INT 2019 M12 1933.481
USA M AGE_YTHADULT_Y15-64 ADV 2019 M12 719.875
USA M AGE_YTHADULT_Y15-24 Total 2019 M12 873.478
USA M AGE_YTHADULT_Y15-24 LTB 2019 M12 0
USA M AGE_YTHADULT_Y15-24 BAS 2019 M12 44.47
USA M AGE_YTHADULT_Y15-24 INT 2019 M12 749.451
USA M AGE_YTHADULT_Y15-24 ADV 2019 M12 75.923
USA M AGE_YTHADULT_YGE25 Total 2019 M12 2159.212
USA M AGE_YTHADULT_YGE25 LTB 2019 M12 0
USA M AGE_YTHADULT_YGE25 BAS 2019 M12 178.6
USA M AGE_YTHADULT_YGE25 INT 2019 M12 1247.435
USA M AGE_YTHADULT_YGE25 ADV 2019 M12 727.608
USA F AGE_YTHADULT_YGE15 Total 2019 M12 2470.634
USA F AGE_YTHADULT_YGE15 LTB 2019 M12 0
USA F AGE_YTHADULT_YGE15 BAS 2019 M12 165.067
USA F AGE_YTHADULT_YGE15 INT 2019 M12 1444.903
USA F AGE_YTHADULT_YGE15 ADV 2019 M12 849.474
USA F AGE_YTHADULT_Y15-64 Total 2019 M12 2342.359
USA F AGE_YTHADULT_Y15-64 LTB 2019 M12 11.19
USA F AGE_YTHADULT_Y15-64 BAS 2019 M12 151.432
USA F AGE_YTHADULT_Y15-64 INT 2019 M12 1397.291
USA F AGE_YTHADULT_Y15-64 ADV 2019 M12 782.446
USA F AGE_YTHADULT_Y15-24 Total 2019 M12 642.887
USA F AGE_YTHADULT_Y15-24 LTB 2019 M12 0
USA F AGE_YTHADULT_Y15-24 BAS 2019 M12 40.867
USA F AGE_YTHADULT_Y15-24 INT 2019 M12 491.197
USA F AGE_YTHADULT_Y15-24 ADV 2019 M12 110.823
USA F AGE_YTHADULT_YGE25 Total 2019 M12 1827.747
USA F AGE_YTHADULT_YGE25 LTB 2019 M12 0
USA F AGE_YTHADULT_YGE25 BAS 2019 M12 124.2
USA F AGE_YTHADULT_YGE25 INT 2019 M12 953.706
USA F AGE_YTHADULT_YGE25 ADV 2019 M12 738.651
USA T AGE_AGGREGATE_TOTAL Total 2020 M01 6503.512
USA T AGE_AGGREGATE_TOTAL LTB 2020 M01 15.704
USA T AGE_AGGREGATE_TOTAL BAS 2020 M01 458.656
USA T AGE_AGGREGATE_TOTAL INT 2020 M01 4209.646
USA T AGE_AGGREGATE_TOTAL ADV 2020 M01 1819.505
USA T AGE_AGGREGATE_Y15-24 Total 2020 M01 1867.916
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M01 95.97
USA T AGE_AGGREGATE_Y15-24 INT 2020 M01 1571.348
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M01 200.597
USA T AGE_AGGREGATE_Y25-54 Total 2020 M01 3533.065
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M01 11.148
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M01 284.817
USA T AGE_AGGREGATE_Y25-54 INT 2020 M01 2091.768
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M01 1145.333
USA T AGE_AGGREGATE_Y55-64 Total 2020 M01 782.194
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M01 59.533
USA T AGE_AGGREGATE_Y55-64 INT 2020 M01 414
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M01 308.661
USA T AGE_AGGREGATE_YGE65 Total 2020 M01 320.337
USA T AGE_AGGREGATE_YGE65 LTB 2020 M01 4.556
USA T AGE_AGGREGATE_YGE65 BAS 2020 M01 18.336
USA T AGE_AGGREGATE_YGE65 INT 2020 M01 132.531
USA T AGE_AGGREGATE_YGE65 ADV 2020 M01 164.914
USA M AGE_AGGREGATE_TOTAL Total 2020 M01 3629.26
USA M AGE_AGGREGATE_TOTAL LTB 2020 M01 12.552
USA M AGE_AGGREGATE_TOTAL BAS 2020 M01 281.92
USA M AGE_AGGREGATE_TOTAL INT 2020 M01 2393.635
USA M AGE_AGGREGATE_TOTAL ADV 2020 M01 941.153
USA M AGE_AGGREGATE_Y15-24 Total 2020 M01 996.894
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M01 56.508
USA M AGE_AGGREGATE_Y15-24 INT 2020 M01 846.339
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M01 94.047
USA M AGE_AGGREGATE_Y25-54 Total 2020 M01 2000.089
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M01 7.995
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M01 173.089
USA M AGE_AGGREGATE_Y25-54 INT 2020 M01 1230.121
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M01 588.885
USA M AGE_AGGREGATE_Y55-64 Total 2020 M01 436.389
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M01 35.61
USA M AGE_AGGREGATE_Y55-64 INT 2020 M01 244.59
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M01 156.19
USA M AGE_AGGREGATE_YGE65 Total 2020 M01 195.887
USA M AGE_AGGREGATE_YGE65 LTB 2020 M01 4.556
USA M AGE_AGGREGATE_YGE65 BAS 2020 M01 16.714
USA M AGE_AGGREGATE_YGE65 INT 2020 M01 72.585
USA M AGE_AGGREGATE_YGE65 ADV 2020 M01 102.031
USA F AGE_AGGREGATE_TOTAL Total 2020 M01 2874.252
USA F AGE_AGGREGATE_TOTAL LTB 2020 M01 3.153
USA F AGE_AGGREGATE_TOTAL BAS 2020 M01 176.736
USA F AGE_AGGREGATE_TOTAL INT 2020 M01 1816.011
USA F AGE_AGGREGATE_TOTAL ADV 2020 M01 878.353
USA F AGE_AGGREGATE_Y15-24 Total 2020 M01 871.022
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M01 39.463
USA F AGE_AGGREGATE_Y15-24 INT 2020 M01 725.009
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M01 106.55
USA F AGE_AGGREGATE_Y25-54 Total 2020 M01 1532.976
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M01 3.153
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M01 111.728
USA F AGE_AGGREGATE_Y25-54 INT 2020 M01 861.647
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M01 556.449
USA F AGE_AGGREGATE_Y55-64 Total 2020 M01 345.804
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M01 23.923
USA F AGE_AGGREGATE_Y55-64 INT 2020 M01 169.41
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M01 152.472
USA F AGE_AGGREGATE_YGE65 Total 2020 M01 124.45
USA F AGE_AGGREGATE_YGE65 LTB 2020 M01 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M01 1.622
USA F AGE_AGGREGATE_YGE65 INT 2020 M01 59.946
USA F AGE_AGGREGATE_YGE65 ADV 2020 M01 62.882
USA T AGE_YTHADULT_YGE15 Total 2020 M01 6503.512
USA T AGE_YTHADULT_YGE15 LTB 2020 M01 15.704
USA T AGE_YTHADULT_YGE15 BAS 2020 M01 458.656
USA T AGE_YTHADULT_YGE15 INT 2020 M01 4209.646
USA T AGE_YTHADULT_YGE15 ADV 2020 M01 1819.505
USA T AGE_YTHADULT_Y15-64 Total 2020 M01 6183.175
USA T AGE_YTHADULT_Y15-64 BAS 2020 M01 440.32
USA T AGE_YTHADULT_Y15-64 INT 2020 M01 4077.115
USA T AGE_YTHADULT_Y15-64 ADV 2020 M01 1654.592
USA T AGE_YTHADULT_Y15-24 Total 2020 M01 1867.916
USA T AGE_YTHADULT_Y15-24 BAS 2020 M01 95.97
USA T AGE_YTHADULT_Y15-24 INT 2020 M01 1571.348
USA T AGE_YTHADULT_Y15-24 ADV 2020 M01 200.597
USA T AGE_YTHADULT_YGE25 Total 2020 M01 4635.596
USA T AGE_YTHADULT_YGE25 LTB 2020 M01 15.704
USA T AGE_YTHADULT_YGE25 BAS 2020 M01 362.686
USA T AGE_YTHADULT_YGE25 INT 2020 M01 2638.298
USA T AGE_YTHADULT_YGE25 ADV 2020 M01 1618.908
USA M AGE_YTHADULT_YGE15 Total 2020 M01 3629.26
USA M AGE_YTHADULT_YGE15 LTB 2020 M01 12.552
USA M AGE_YTHADULT_YGE15 BAS 2020 M01 281.92
USA M AGE_YTHADULT_YGE15 INT 2020 M01 2393.635
USA M AGE_YTHADULT_YGE15 ADV 2020 M01 941.153
USA M AGE_YTHADULT_Y15-64 Total 2020 M01 3433.373
USA M AGE_YTHADULT_Y15-64 BAS 2020 M01 265.206
USA M AGE_YTHADULT_Y15-64 INT 2020 M01 2321.05
USA M AGE_YTHADULT_Y15-64 ADV 2020 M01 839.121
USA M AGE_YTHADULT_Y15-24 Total 2020 M01 996.894
USA M AGE_YTHADULT_Y15-24 BAS 2020 M01 56.508
USA M AGE_YTHADULT_Y15-24 INT 2020 M01 846.339
USA M AGE_YTHADULT_Y15-24 ADV 2020 M01 94.047
USA M AGE_YTHADULT_YGE25 Total 2020 M01 2632.366
USA M AGE_YTHADULT_YGE25 LTB 2020 M01 12.552
USA M AGE_YTHADULT_YGE25 BAS 2020 M01 225.413
USA M AGE_YTHADULT_YGE25 INT 2020 M01 1547.296
USA M AGE_YTHADULT_YGE25 ADV 2020 M01 847.106
USA F AGE_YTHADULT_YGE15 Total 2020 M01 2874.252
USA F AGE_YTHADULT_YGE15 LTB 2020 M01 3.153
USA F AGE_YTHADULT_YGE15 BAS 2020 M01 176.736
USA F AGE_YTHADULT_YGE15 INT 2020 M01 1816.011
USA F AGE_YTHADULT_YGE15 ADV 2020 M01 878.353
USA F AGE_YTHADULT_Y15-64 Total 2020 M01 2749.802
USA F AGE_YTHADULT_Y15-64 BAS 2020 M01 175.114
USA F AGE_YTHADULT_Y15-64 INT 2020 M01 1756.065
USA F AGE_YTHADULT_Y15-64 ADV 2020 M01 815.47
USA F AGE_YTHADULT_Y15-24 Total 2020 M01 871.022
USA F AGE_YTHADULT_Y15-24 BAS 2020 M01 39.463
USA F AGE_YTHADULT_Y15-24 INT 2020 M01 725.009
USA F AGE_YTHADULT_Y15-24 ADV 2020 M01 106.55
USA F AGE_YTHADULT_YGE25 Total 2020 M01 2003.23
USA F AGE_YTHADULT_YGE25 LTB 2020 M01 3.153
USA F AGE_YTHADULT_YGE25 BAS 2020 M01 137.273
USA F AGE_YTHADULT_YGE25 INT 2020 M01 1091.002
USA F AGE_YTHADULT_YGE25 ADV 2020 M01 771.803
USA T AGE_AGGREGATE_TOTAL Total 2020 M02 6217.657
USA T AGE_AGGREGATE_TOTAL LTB 2020 M02 0
USA T AGE_AGGREGATE_TOTAL BAS 2020 M02 352.981
USA T AGE_AGGREGATE_TOTAL INT 2020 M02 4011.824
USA T AGE_AGGREGATE_TOTAL ADV 2020 M02 1839.076
USA T AGE_AGGREGATE_Y15-24 Total 2020 M02 1654.829
USA T AGE_AGGREGATE_Y15-24 LTB 2020 M02 0
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M02 55.205
USA T AGE_AGGREGATE_Y15-24 INT 2020 M02 1374.262
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M02 221.905
USA T AGE_AGGREGATE_Y25-54 Total 2020 M02 3471.615
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M02 194.888
USA T AGE_AGGREGATE_Y25-54 INT 2020 M02 2090.38
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M02 1186.347
USA T AGE_AGGREGATE_Y55-64 Total 2020 M02 730.435
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M02 82.092
USA T AGE_AGGREGATE_Y55-64 INT 2020 M02 397.117
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M02 251.227
USA T AGE_AGGREGATE_YGE65 Total 2020 M02 360.777
USA T AGE_AGGREGATE_YGE65 LTB 2020 M02 0
USA T AGE_AGGREGATE_YGE65 BAS 2020 M02 20.796
USA T AGE_AGGREGATE_YGE65 INT 2020 M02 150.064
USA T AGE_AGGREGATE_YGE65 ADV 2020 M02 179.597
USA M AGE_AGGREGATE_TOTAL Total 2020 M02 3549.488
USA M AGE_AGGREGATE_TOTAL LTB 2020 M02 0
USA M AGE_AGGREGATE_TOTAL BAS 2020 M02 216.259
USA M AGE_AGGREGATE_TOTAL INT 2020 M02 2384.724
USA M AGE_AGGREGATE_TOTAL ADV 2020 M02 936.651
USA M AGE_AGGREGATE_Y15-24 Total 2020 M02 887.034
USA M AGE_AGGREGATE_Y15-24 LTB 2020 M02 0
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M02 26.598
USA M AGE_AGGREGATE_Y15-24 INT 2020 M02 739.131
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M02 117.849
USA M AGE_AGGREGATE_Y25-54 Total 2020 M02 1992.481
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M02 123.174
USA M AGE_AGGREGATE_Y25-54 INT 2020 M02 1305.11
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M02 564.197
USA M AGE_AGGREGATE_Y55-64 Total 2020 M02 460.153
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M02 48.883
USA M AGE_AGGREGATE_Y55-64 INT 2020 M02 256.036
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M02 155.234
USA M AGE_AGGREGATE_YGE65 Total 2020 M02 209.819
USA M AGE_AGGREGATE_YGE65 LTB 2020 M02 0
USA M AGE_AGGREGATE_YGE65 BAS 2020 M02 17.603
USA M AGE_AGGREGATE_YGE65 INT 2020 M02 84.447
USA M AGE_AGGREGATE_YGE65 ADV 2020 M02 99.372
USA F AGE_AGGREGATE_TOTAL Total 2020 M02 2668.169
USA F AGE_AGGREGATE_TOTAL LTB 2020 M02 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M02 136.722
USA F AGE_AGGREGATE_TOTAL INT 2020 M02 1627.099
USA F AGE_AGGREGATE_TOTAL ADV 2020 M02 902.425
USA F AGE_AGGREGATE_Y15-24 Total 2020 M02 767.795
USA F AGE_AGGREGATE_Y15-24 LTB 2020 M02 0
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M02 28.607
USA F AGE_AGGREGATE_Y15-24 INT 2020 M02 635.132
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M02 104.056
USA F AGE_AGGREGATE_Y25-54 Total 2020 M02 1479.135
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M02 71.714
USA F AGE_AGGREGATE_Y25-54 INT 2020 M02 785.27
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M02 622.15
USA F AGE_AGGREGATE_Y55-64 Total 2020 M02 270.282
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M02 33.208
USA F AGE_AGGREGATE_Y55-64 INT 2020 M02 141.081
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M02 95.993
USA F AGE_AGGREGATE_YGE65 Total 2020 M02 150.958
USA F AGE_AGGREGATE_YGE65 LTB 2020 M02 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M02 0
USA F AGE_AGGREGATE_YGE65 INT 2020 M02 65.617
USA F AGE_AGGREGATE_YGE65 ADV 2020 M02 80.226
USA T AGE_YTHADULT_YGE15 Total 2020 M02 6217.657
USA T AGE_YTHADULT_YGE15 LTB 2020 M02 0
USA T AGE_YTHADULT_YGE15 BAS 2020 M02 352.981
